,OID_,Elevation,Latitude,Longitude
818,526,221.0,-45.925,169.225
819,527,181.0,-45.925,169.275
820,528,525.0,-45.925,169.325
821,816,156.0,-45.875,169.175
822,818,160.0,-45.875,169.225
823,819,187.0,-45.875,169.275
824,821,240.0,-45.875,169.325
825,300,468.0,-45.975,169.375
826,308,228.0,-45.975,169.425
827,402,78.0,-45.975,169.475
828,529,732.0,-45.925,169.375
829,530,520.0,-45.925,169.425
830,531,264.0,-45.925,169.475
831,823,545.0,-45.875,169.375
832,825,504.0,-45.875,169.425
833,826,161.0,-45.875,169.475
834,407,138.0,-45.975,169.525
835,412,216.0,-45.975,169.575
836,432,157.0,-45.975,169.625
837,434,320.0,-45.975,169.675
838,532,206.0,-45.925,169.525
839,533,238.0,-45.925,169.575
840,534,201.0,-45.925,169.625
841,535,159.0,-45.925,169.675
842,827,282.0,-45.875,169.525
843,828,236.0,-45.875,169.575
844,829,176.0,-45.875,169.625
845,830,211.0,-45.875,169.675
846,438,232.0,-45.975,169.725
847,448,167.0,-45.975,169.775
848,455,190.0,-45.975,169.825
849,536,198.0,-45.925,169.725
850,537,241.0,-45.925,169.775
851,538,354.0,-45.925,169.825
852,831,464.0,-45.875,169.725
853,832,476.0,-45.875,169.775
854,833,379.0,-45.875,169.825
855,462,474.0,-45.975,169.875
856,463,448.0,-45.975,169.925
857,464,388.0,-45.975,169.975
858,465,232.0,-45.975,170.025
859,539,303.0,-45.925,169.875
860,540,584.0,-45.925,169.925
861,541,453.0,-45.925,169.975
862,542,86.0,-45.925,170.025
863,834,426.0,-45.875,169.875
864,835,400.0,-45.875,169.925
865,836,400.0,-45.875,169.975
866,837,520.0,-45.875,170.025
867,127,110.0,-45.925,170.075
868,146,26.0,-45.925,170.125
869,164,1.0,-45.925,170.175
870,173,3.0,-45.925,170.225
871,466,32.0,-45.975,170.075
872,467,2.0,-45.975,170.125
873,468,17.0,-45.975,170.175
874,469,159.0,-45.975,170.225
875,838,658.0,-45.875,170.075
876,839,860.0,-45.875,170.125
877,840,31.0,-45.875,170.175
878,841,7.0,-45.875,170.225
879,182,153.0,-45.925,170.275
880,265,115.0,-45.925,170.325
881,270,84.0,-45.925,170.375
882,470,42.0,-45.975,170.275
883,842,14.0,-45.875,170.275
884,843,20.0,-45.875,170.325
885,844,32.0,-45.875,170.375
886,281,52.0,-45.925,170.425
887,845,201.0,-45.875,170.425
888,846,156.0,-45.875,170.475
889,847,292.0,-45.875,170.625
890,848,117.0,-45.875,170.725
891,849,356.0,-45.825,166.525
892,850,656.0,-45.825,166.625
893,1200,249.0,-45.675,166.525
894,1201,241.0,-45.675,166.575
895,1202,445.0,-45.675,166.625
896,1955,52.0,-45.725,166.475
897,1956,412.0,-45.725,166.625
898,851,397.0,-45.825,166.675
899,852,530.0,-45.825,166.725
900,853,240.0,-45.825,166.775
901,854,1139.0,-45.825,166.825
902,912,85.0,-45.775,166.675
903,913,433.0,-45.775,166.775
904,914,398.0,-45.775,166.825
905,1203,328.0,-45.675,166.675
906,1204,477.0,-45.675,166.775
907,1205,682.0,-45.675,166.825
908,1957,472.0,-45.725,166.675
909,855,733.0,-45.825,166.875
910,856,1088.0,-45.825,166.925
911,857,913.0,-45.825,166.975
912,915,757.0,-45.775,166.875
913,916,669.0,-45.775,166.925
914,917,700.0,-45.775,166.975
915,1206,375.0,-45.675,166.875
916,1207,414.0,-45.675,166.925
917,1208,218.0,-45.675,166.975
918,1958,455.0,-45.725,166.975
919,140,939.0,-45.825,167.025
920,145,601.0,-45.825,167.075
921,159,1144.0,-45.825,167.125
922,168,363.0,-45.825,167.175
923,918,691.0,-45.775,167.025
924,919,824.0,-45.775,167.075
925,920,973.0,-45.775,167.125
926,921,825.0,-45.775,167.175
927,1209,828.0,-45.675,167.025
928,1210,402.0,-45.675,167.075
929,1211,462.0,-45.675,167.125
930,1212,1534.0,-45.675,167.175
931,1959,1038.0,-45.725,167.025
932,1960,1112.0,-45.725,167.075
933,1961,961.0,-45.725,167.125
934,1962,900.0,-45.725,167.175
935,177,968.0,-45.825,167.225
936,186,747.0,-45.825,167.275
937,266,772.0,-45.825,167.325
938,922,1441.0,-45.775,167.225
939,923,907.0,-45.775,167.275
940,924,607.0,-45.775,167.325
941,1213,933.0,-45.675,167.225
942,1214,740.0,-45.675,167.275
943,1215,451.0,-45.675,167.325
944,1963,1133.0,-45.725,167.225
945,1964,1383.0,-45.725,167.275
946,1965,436.0,-45.725,167.325
947,269,945.0,-45.825,167.375
948,286,845.0,-45.825,167.425
949,294,240.0,-45.825,167.475
950,302,372.0,-45.825,167.525
951,925,749.0,-45.775,167.375
952,926,1133.0,-45.775,167.425
953,927,430.0,-45.775,167.475
954,928,265.0,-45.775,167.525
955,1216,1168.0,-45.675,167.375
956,1217,1423.0,-45.675,167.425
957,1218,932.0,-45.675,167.475
958,1219,1235.0,-45.675,167.525
959,1966,1017.0,-45.725,167.375
960,1967,1419.0,-45.725,167.425
961,1968,391.0,-45.725,167.475
962,1969,727.0,-45.725,167.525
963,310,307.0,-45.825,167.575
964,404,134.0,-45.825,167.625
965,414,288.0,-45.825,167.675
966,431,239.0,-45.825,167.725
967,929,164.0,-45.775,167.575
968,930,120.0,-45.775,167.625
969,931,264.0,-45.775,167.675
970,932,413.0,-45.775,167.725
971,1220,400.0,-45.675,167.575
972,1221,266.0,-45.675,167.625
973,1222,203.0,-45.675,167.675
974,1223,300.0,-45.675,167.725
975,1970,232.0,-45.725,167.575
976,1971,265.0,-45.725,167.625
977,1972,403.0,-45.725,167.675
978,1973,409.0,-45.725,167.725
979,442,377.0,-45.825,167.775
980,447,596.0,-45.825,167.825
981,454,561.0,-45.825,167.875
982,933,721.0,-45.775,167.775
983,934,957.0,-45.775,167.825
984,935,777.0,-45.775,167.875
985,1224,978.0,-45.675,167.775
986,1225,1002.0,-45.675,167.825
987,1226,962.0,-45.675,167.875
988,1974,801.0,-45.725,167.775
989,1975,1078.0,-45.725,167.825
990,1976,1328.0,-45.725,167.875
991,461,576.0,-45.825,167.925
992,557,532.0,-45.825,167.975
993,561,518.0,-45.825,168.025
994,567,468.0,-45.825,168.075
995,936,602.0,-45.775,167.925
996,937,603.0,-45.775,167.975
997,1002,485.0,-45.775,168.025
998,1010,592.0,-45.775,168.075
999,1227,714.0,-45.675,167.925
1000,1228,524.0,-45.675,167.975
1001,1229,760.0,-45.675,168.025
1002,1230,376.0,-45.675,168.075
1003,1977,806.0,-45.725,167.925
1004,1978,460.0,-45.725,167.975
1005,1979,556.0,-45.725,168.025
1006,1980,376.0,-45.725,168.075
1007,573,258.0,-45.825,168.125
1008,579,393.0,-45.825,168.175
1009,653,380.0,-45.825,168.225
1010,1011,369.0,-45.775,168.125
1011,1013,255.0,-45.775,168.175
1012,1014,260.0,-45.775,168.225
1013,1231,359.0,-45.675,168.125
1014,1232,341.0,-45.675,168.175
1015,1233,296.0,-45.675,168.225
1016,1981,334.0,-45.725,168.125
1017,1982,288.0,-45.725,168.175
1018,1983,310.0,-45.725,168.225
1019,655,194.0,-45.825,168.275
1020,663,230.0,-45.825,168.325
1021,668,154.0,-45.825,168.375
1022,673,221.0,-45.825,168.425
1023,1016,445.0,-45.775,168.275
1024,1018,268.0,-45.775,168.325
1025,1021,342.0,-45.775,168.375
1026,1023,180.0,-45.775,168.425
1027,1234,276.0,-45.675,168.275
1028,1235,255.0,-45.675,168.325
1029,1236,232.0,-45.675,168.375
1030,1237,225.0,-45.675,168.425
1031,1984,337.0,-45.725,168.275
1032,1985,333.0,-45.725,168.325
1033,1986,268.0,-45.725,168.375
1034,1987,200.0,-45.725,168.425
1035,678,168.0,-45.825,168.475
1036,683,157.0,-45.825,168.525
1037,688,216.0,-45.825,168.575
1038,1025,188.0,-45.775,168.475
1039,1029,262.0,-45.775,168.525
1040,1033,229.0,-45.775,168.575
1041,1238,733.0,-45.675,168.475
1042,1239,385.0,-45.675,168.525
1043,1240,559.0,-45.675,168.575
1044,1988,357.0,-45.725,168.475
1045,1989,363.0,-45.725,168.525
1046,1990,264.0,-45.725,168.575
1047,693,176.0,-45.825,168.625
1048,698,153.0,-45.825,168.675
1049,703,145.0,-45.825,168.725
1050,824,148.0,-45.825,168.775
1051,1037,178.0,-45.775,168.625
1052,1041,197.0,-45.775,168.675
1053,1045,188.0,-45.775,168.725
1054,1049,180.0,-45.775,168.775
1055,1241,256.0,-45.675,168.625
1056,1242,685.0,-45.675,168.675
1057,1243,636.0,-45.675,168.725
1058,1244,527.0,-45.675,168.775
1059,1991,240.0,-45.725,168.625
1060,1992,189.0,-45.725,168.675
1061,1993,261.0,-45.725,168.725
1062,1994,199.0,-45.725,168.775
1063,861,193.0,-45.825,168.825
1064,864,240.0,-45.825,168.875
1065,866,331.0,-45.825,168.925
1066,868,346.0,-45.825,168.975
1067,1053,507.0,-45.775,168.825
1068,1057,380.0,-45.775,168.875
1069,1161,700.0,-45.775,168.925
1070,1170,384.0,-45.775,168.975
1071,1245,277.0,-45.675,168.825
1072,1246,180.0,-45.675,168.875
1073,1247,329.0,-45.675,168.925
1074,1248,408.0,-45.675,168.975
1075,1995,225.0,-45.725,168.825
1076,1996,189.0,-45.725,168.875
1077,1997,371.0,-45.725,168.925
1078,1998,680.0,-45.725,168.975
1079,870,589.0,-45.825,169.025
1080,872,235.0,-45.825,169.075
1081,874,217.0,-45.825,169.125
1082,1028,328.0,-45.725,169.125
1083,1179,604.0,-45.775,169.025
1084,1249,1009.0,-45.675,169.025
1085,1250,650.0,-45.675,169.075
1086,1251,506.0,-45.675,169.125
1087,1271,615.0,-45.775,169.075
1088,1272,310.0,-45.775,169.125
1089,1999,698.0,-45.725,169.025
1090,2000,718.0,-45.725,169.075
1091,876,491.0,-45.825,169.175
1092,878,302.0,-45.825,169.225
1093,880,221.0,-45.825,169.275
1094,882,227.0,-45.825,169.325
1095,1032,523.0,-45.725,169.175
1096,1035,589.0,-45.725,169.225
1097,1039,516.0,-45.725,169.275
1098,1043,370.0,-45.725,169.325
1099,1252,603.0,-45.675,169.175
1100,1253,586.0,-45.675,169.225
1101,1254,309.0,-45.675,169.275
1102,1255,269.0,-45.675,169.325
1103,1273,240.0,-45.775,169.175
1104,1275,424.0,-45.775,169.225
1105,1292,337.0,-45.775,169.275
1106,1300,279.0,-45.775,169.325
1107,884,287.0,-45.825,169.375
1108,885,394.0,-45.825,169.425
1109,886,293.0,-45.825,169.475
1110,1047,499.0,-45.725,169.375
1111,1051,493.0,-45.725,169.425
1112,1055,60.0,-45.725,169.475
1113,1256,339.0,-45.675,169.375
1114,1257,81.0,-45.675,169.425
1115,1258,353.0,-45.675,169.475
1116,1409,340.0,-45.775,169.375
1117,1411,343.0,-45.775,169.425
1118,1413,162.0,-45.775,169.475
1119,887,43.0,-45.825,169.525
1120,888,141.0,-45.825,169.575
1121,889,374.0,-45.825,169.625
1122,890,513.0,-45.825,169.675
1123,1059,377.0,-45.725,169.525
1124,1158,460.0,-45.725,169.575
1125,1165,705.0,-45.725,169.625
1126,1174,960.0,-45.725,169.675
1127,1259,400.0,-45.675,169.525
1128,1260,615.0,-45.675,169.575
1129,1261,929.0,-45.675,169.625
1130,1262,1140.0,-45.675,169.675
1131,1416,209.0,-45.775,169.525
1132,1419,559.0,-45.775,169.575
1133,1438,520.0,-45.775,169.625
1134,1443,686.0,-45.775,169.675
1135,891,542.0,-45.825,169.725
1136,892,497.0,-45.825,169.775
1137,893,388.0,-45.825,169.825
1138,1183,1076.0,-45.725,169.725
1139,1184,985.0,-45.725,169.775
1140,1185,882.0,-45.725,169.825
1141,1263,1011.0,-45.675,169.725
1142,1264,1080.0,-45.675,169.775
1143,1265,944.0,-45.675,169.825
1144,1450,779.0,-45.775,169.725
1145,1555,878.0,-45.775,169.775
1146,1558,878.0,-45.775,169.825
1147,894,396.0,-45.825,169.875
1148,895,421.0,-45.825,169.925
1149,896,469.0,-45.825,169.975
1150,897,435.0,-45.825,170.025
1151,1186,604.0,-45.725,169.875
1152,1187,653.0,-45.725,169.925
1153,1188,520.0,-45.725,169.975
1154,1189,526.0,-45.725,170.025
1155,1266,600.0,-45.675,169.875
1156,1267,487.0,-45.675,169.925
1157,1268,455.0,-45.675,169.975
1158,1269,387.0,-45.675,170.025
1159,1562,658.0,-45.775,169.875
1160,1568,553.0,-45.775,169.925
1161,1666,441.0,-45.775,169.975
1162,1669,341.0,-45.775,170.025
1163,898,515.0,-45.825,170.075
1164,899,497.0,-45.825,170.125
1165,900,295.0,-45.825,170.175
1166,901,225.0,-45.825,170.225
1167,1143,416.0,-45.675,170.125
1168,1145,359.0,-45.675,170.175
1169,1149,320.0,-45.675,170.225
1170,1190,520.0,-45.725,170.075
1171,1191,520.0,-45.725,170.125
1172,1192,501.0,-45.725,170.175
1173,1193,388.0,-45.725,170.225
1174,1270,514.0,-45.675,170.075
1175,1673,429.0,-45.775,170.075
1176,1678,472.0,-45.775,170.125
1177,1683,409.0,-45.775,170.175
1178,1689,387.0,-45.775,170.225
1179,902,52.0,-45.825,170.275
1180,903,138.0,-45.825,170.325
1181,904,147.0,-45.825,170.375
1182,1168,299.0,-45.675,170.275
1183,1177,382.0,-45.675,170.325
1184,1194,341.0,-45.725,170.275
1185,1195,358.0,-45.725,170.325
1186,1196,400.0,-45.725,170.375
1187,1279,437.0,-45.675,170.375
1188,1697,406.0,-45.775,170.275
1189,1700,53.0,-45.775,170.325
1190,1704,202.0,-45.775,170.375
1191,905,199.0,-45.825,170.425
1192,907,544.0,-45.825,170.475
1193,908,362.0,-45.825,170.525
1194,909,274.0,-45.825,170.575
1195,1197,376.0,-45.725,170.425
1196,1198,420.0,-45.725,170.475
1197,1199,202.0,-45.725,170.525
1198,1282,327.0,-45.675,170.425
1199,1284,364.0,-45.675,170.475
1200,1288,259.0,-45.675,170.525
1201,1296,251.0,-45.675,170.575
1202,1709,379.0,-45.775,170.425
1203,1713,456.0,-45.775,170.475
1204,1718,230.0,-45.775,170.525
1205,1867,198.0,-45.775,170.575
1206,910,96.0,-45.825,170.675
1207,911,13.0,-45.825,170.725
1208,1304,143.0,-45.675,170.625
1209,1950,123.0,-45.775,170.625
1210,1954,174.0,-45.775,170.675
1211,1408,410.0,-45.625,166.625
1212,1421,350.0,-45.625,166.675
1213,1437,417.0,-45.625,166.775
1214,1444,706.0,-45.625,166.825
1215,1617,588.0,-45.525,166.725
1216,1618,596.0,-45.525,166.775
1217,1619,858.0,-45.525,166.825
1218,1933,267.0,-45.575,166.725
1219,1934,602.0,-45.575,166.825
1220,1451,421.0,-45.625,166.875
1221,1549,244.0,-45.625,166.925
1222,1553,893.0,-45.625,166.975
1223,1620,978.0,-45.525,166.975
1224,1935,341.0,-45.575,166.875
1225,1936,252.0,-45.575,166.925
1226,1937,674.0,-45.575,166.975
1227,1565,1158.0,-45.625,167.025
1228,1571,685.0,-45.625,167.075
1229,1621,338.0,-45.525,167.025
1230,1622,1029.0,-45.525,167.075
1231,1623,1046.0,-45.525,167.125
1232,1624,875.0,-45.525,167.175
1233,1646,622.0,-45.625,167.125
1234,1648,800.0,-45.625,167.175
1235,1938,1236.0,-45.575,167.025
1236,1939,764.0,-45.575,167.075
1237,1940,1124.0,-45.575,167.125
1238,1941,335.0,-45.575,167.175
1239,1120,838.0,-45.575,167.225
1240,1144,1140.0,-45.575,167.275
1241,1148,1229.0,-45.575,167.325
1242,1625,767.0,-45.525,167.225
1243,1626,181.0,-45.525,167.275
1244,1627,459.0,-45.525,167.325
1245,1650,740.0,-45.625,167.225
1246,1653,362.0,-45.625,167.275
1247,1656,873.0,-45.625,167.325
1248,1163,265.0,-45.575,167.375
1249,1172,1169.0,-45.575,167.425
1250,1181,642.0,-45.575,167.475
1251,1276,179.0,-45.575,167.525
1252,1628,1166.0,-45.525,167.375
1253,1629,179.0,-45.525,167.425
1254,1630,179.0,-45.525,167.475
1255,1631,179.0,-45.525,167.525
1256,1661,561.0,-45.625,167.375
1257,1665,1025.0,-45.625,167.425
1258,1670,993.0,-45.625,167.475
1259,1674,438.0,-45.625,167.525
1260,1287,205.0,-45.575,167.575
1261,1294,201.0,-45.575,167.625
1262,1302,209.0,-45.575,167.675
1263,1403,233.0,-45.575,167.725
1264,1632,179.0,-45.525,167.575
1265,1633,200.0,-45.525,167.625
1266,1634,220.0,-45.525,167.675
1267,1635,277.0,-45.525,167.725
1268,1679,257.0,-45.625,167.575
1269,1684,682.0,-45.625,167.625
1270,1691,230.0,-45.625,167.675
1271,1696,243.0,-45.625,167.725
1272,1406,371.0,-45.575,167.775
1273,1410,375.0,-45.575,167.825
1274,1412,390.0,-45.575,167.875
1275,1636,260.0,-45.525,167.775
1276,1637,279.0,-45.525,167.825
1277,1638,305.0,-45.525,167.875
1278,1701,538.0,-45.625,167.775
1279,1706,1023.0,-45.625,167.825
1280,1710,950.0,-45.625,167.875
1281,1415,501.0,-45.575,167.925
1282,1417,523.0,-45.575,167.975
1283,1423,622.0,-45.575,168.025
1284,1431,531.0,-45.575,168.075
1285,1639,424.0,-45.525,167.925
1286,1640,365.0,-45.525,167.975
1287,1641,678.0,-45.525,168.025
1288,1642,573.0,-45.525,168.075
1289,1715,1115.0,-45.625,167.925
1290,1719,658.0,-45.625,167.975
1291,1866,1030.0,-45.625,168.025
1292,1869,410.0,-45.625,168.075
1293,1434,379.0,-45.575,168.125
1294,1439,463.0,-45.575,168.175
1295,1446,928.0,-45.575,168.225
1296,1643,419.0,-45.525,168.125
1297,1644,471.0,-45.525,168.175
1298,1645,695.0,-45.525,168.225
1299,1871,390.0,-45.625,168.125
1300,1873,331.0,-45.625,168.175
1301,1875,332.0,-45.625,168.225
1302,1118,783.0,-45.525,168.275
1303,1154,660.0,-45.525,168.325
1304,1157,883.0,-45.525,168.375
1305,1160,531.0,-45.525,168.425
1306,1532,508.0,-45.575,168.275
1307,1534,565.0,-45.575,168.325
1308,1548,339.0,-45.575,168.375
1309,1551,299.0,-45.575,168.425
1310,1877,281.0,-45.625,168.275
1311,1879,255.0,-45.625,168.325
1312,1881,259.0,-45.625,168.375
1313,1883,248.0,-45.625,168.425
1314,1169,510.0,-45.525,168.475
1315,1178,420.0,-45.525,168.525
1316,1280,282.0,-45.525,168.575
1317,1561,338.0,-45.575,168.475
1318,1567,1008.0,-45.575,168.525
1319,1573,941.0,-45.575,168.575
1320,1885,326.0,-45.625,168.475
1321,1887,746.0,-45.625,168.525
1322,1889,595.0,-45.625,168.575
1323,1286,611.0,-45.525,168.625
1324,1293,518.0,-45.525,168.675
1325,1301,682.0,-45.525,168.725
1326,1396,816.0,-45.525,168.775
1327,1574,420.0,-45.575,168.625
1328,1575,796.0,-45.575,168.675
1329,1576,1120.0,-45.575,168.725
1330,1577,775.0,-45.575,168.775
1331,1891,952.0,-45.625,168.625
1332,1893,504.0,-45.625,168.675
1333,1894,439.0,-45.625,168.725
1334,1895,438.0,-45.625,168.775
1335,1397,1025.0,-45.525,168.825
1336,1398,1032.0,-45.525,168.875
1337,1399,1034.0,-45.525,168.925
1338,1400,1188.0,-45.525,168.975
1339,1578,934.0,-45.575,168.825
1340,1579,549.0,-45.575,168.875
1341,1580,258.0,-45.575,168.925
1342,1581,409.0,-45.575,168.975
1343,1896,862.0,-45.625,168.825
1344,1897,277.0,-45.625,168.875
1345,1898,199.0,-45.625,168.925
1346,1899,401.0,-45.625,168.975
1347,1401,631.0,-45.525,169.025
1348,1402,631.0,-45.525,169.075
1349,1405,1017.0,-45.525,169.125
1350,1582,378.0,-45.575,169.025
1351,1583,1040.0,-45.575,169.075
1352,1584,1094.0,-45.575,169.125
1353,1900,867.0,-45.625,169.025
1354,1901,1213.0,-45.625,169.075
1355,1902,743.0,-45.625,169.125
1356,1420,790.0,-45.525,169.175
1357,1435,976.0,-45.525,169.225
1358,1440,428.0,-45.525,169.275
1359,1447,135.0,-45.525,169.325
1360,1585,696.0,-45.575,169.175
1361,1586,1046.0,-45.575,169.225
1362,1587,867.0,-45.575,169.275
1363,1588,145.0,-45.575,169.325
1364,1903,403.0,-45.625,169.175
1365,1904,813.0,-45.625,169.225
1366,1905,638.0,-45.625,169.275
1367,1906,183.0,-45.625,169.325
1368,1453,473.0,-45.525,169.375
1369,1454,556.0,-45.525,169.425
1370,1455,630.0,-45.525,169.475
1371,1589,342.0,-45.575,169.375
1372,1590,531.0,-45.575,169.425
1373,1591,652.0,-45.575,169.475
1374,1907,80.0,-45.625,169.375
1375,1908,242.0,-45.625,169.425
1376,1909,465.0,-45.625,169.475
1377,1456,842.0,-45.525,169.525
1378,1457,893.0,-45.525,169.575
1379,1458,690.0,-45.525,169.625
1380,1459,794.0,-45.525,169.675
1381,1592,764.0,-45.575,169.525
1382,1593,733.0,-45.575,169.575
1383,1594,757.0,-45.575,169.625
1384,1595,735.0,-45.575,169.675
1385,1910,660.0,-45.625,169.525
1386,1911,908.0,-45.625,169.575
1387,1912,894.0,-45.625,169.625
1388,1913,1071.0,-45.625,169.675
1389,1460,659.0,-45.525,169.725
1390,1461,764.0,-45.525,169.775
1391,1462,859.0,-45.525,169.825
1392,1596,737.0,-45.575,169.725
1393,1597,795.0,-45.575,169.775
1394,1598,922.0,-45.575,169.825
1395,1914,959.0,-45.625,169.725
1396,1915,984.0,-45.625,169.775
1397,1916,996.0,-45.625,169.825
1398,1463,969.0,-45.525,169.875
1399,1464,822.0,-45.525,169.925
1400,1465,941.0,-45.525,169.975
1401,1466,972.0,-45.525,170.025
1402,1599,915.0,-45.575,169.875
1403,1600,811.0,-45.575,169.925
1404,1601,709.0,-45.575,169.975
1405,1602,397.0,-45.575,170.025
1406,1917,784.0,-45.625,169.875
1407,1918,539.0,-45.625,169.925
1408,1919,507.0,-45.625,169.975
1409,1920,463.0,-45.625,170.025
1410,1467,246.0,-45.525,170.075
1411,1468,199.0,-45.525,170.125
1412,1469,218.0,-45.525,170.175
1413,1470,391.0,-45.525,170.225
1414,1603,241.0,-45.575,170.075
1415,1604,195.0,-45.575,170.125
1416,1605,256.0,-45.575,170.175
1417,1606,303.0,-45.575,170.225
1418,1921,441.0,-45.625,170.075
1419,1922,380.0,-45.625,170.125
1420,1923,290.0,-45.625,170.175
1421,1924,249.0,-45.625,170.225
1422,1471,335.0,-45.525,170.275
1423,1472,365.0,-45.525,170.325
1424,1473,571.0,-45.525,170.375
1425,1607,260.0,-45.575,170.275
1426,1608,446.0,-45.575,170.325
1427,1609,622.0,-45.575,170.375
1428,1925,323.0,-45.625,170.275
1429,1926,404.0,-45.625,170.325
1430,1927,587.0,-45.625,170.375
1431,1474,634.0,-45.525,170.425
1432,1475,413.0,-45.525,170.475
1433,1476,424.0,-45.525,170.525
1434,1477,306.0,-45.525,170.575
1435,1610,482.0,-45.575,170.425
1436,1611,521.0,-45.575,170.475
1437,1612,223.0,-45.575,170.525
1438,1613,258.0,-45.575,170.575
1439,1928,412.0,-45.625,170.425
1440,1929,320.0,-45.625,170.475
1441,1930,299.0,-45.625,170.525
1442,1931,21.0,-45.625,170.575
1443,1478,192.0,-45.525,170.625
1444,1479,49.0,-45.525,170.675
1445,1480,156.0,-45.525,170.725
1446,1614,173.0,-45.575,170.625
1447,1615,125.0,-45.575,170.675
1448,1616,47.0,-45.575,170.725
1449,1932,20.0,-45.625,170.625
1450,1070,607.0,-45.425,166.775
1451,1071,826.0,-45.425,166.825
1452,1422,601.0,-45.375,166.825
1453,1481,178.0,-45.475,166.725
1454,1482,667.0,-45.475,166.775
1455,1483,625.0,-45.475,166.825
1456,1773,728.0,-45.325,166.825
1457,1072,1130.0,-45.425,166.975
1458,1436,520.0,-45.375,166.875
1459,1445,756.0,-45.375,166.925
1460,1452,81.0,-45.375,166.975
1461,1484,290.0,-45.475,166.875
1462,1485,840.0,-45.475,166.925
1463,1486,628.0,-45.475,166.975
1464,1774,782.0,-45.325,166.875
1465,1775,349.0,-45.325,166.925
1466,1073,356.0,-45.425,167.025
1467,1074,986.0,-45.425,167.075
1468,1075,167.0,-45.425,167.175
1469,1487,81.0,-45.475,167.025
1470,1488,1073.0,-45.475,167.125
1471,1489,218.0,-45.475,167.175
1472,1531,310.0,-45.375,167.125
1473,1535,528.0,-45.375,167.175
1474,1776,180.0,-45.325,167.025
1475,1777,319.0,-45.325,167.075
1476,1778,1175.0,-45.325,167.125
1477,1076,872.0,-45.425,167.225
1478,1078,513.0,-45.425,167.275
1479,1079,521.0,-45.425,167.325
1480,1490,959.0,-45.475,167.225
1481,1491,1117.0,-45.475,167.275
1482,1492,877.0,-45.475,167.325
1483,1537,1091.0,-45.375,167.225
1484,1539,1012.0,-45.375,167.275
